booking_date,country_code,network,funding_source,card_type,transaction_regionality,total_value_eur,total_fee_eur,adyen_interchange_eur,previous_issuer_eur
2020-04-16,NL,MasterCard,CREDIT,Purchasing,DOMESTIC,51.23,0.4814,0.9078,0.4033
2020-04-14,DE,MasterCard,DEBIT,Corporate,DOMESTIC,11.7,0.1299,0.2621,0.0995
2020-04-14,US,MasterCard,CREDIT,Standard,INTRA_REGIONAL,39.45,0.5258,0.9784,0.4145
2020-04-04,GB,visa,DEBIT,Premium,INTER_REGIONAL,37.03,0.2927,0.421,0.2334
2020-04-30,US,MasterCard,CREDIT,Super Premium,INTRA_REGIONAL,56.39,0.4501,0.8712,0.3177
2020-04-21,DE,visa,CREDIT,other,INTER_REGIONAL,23.39,0.123,0.1688,0.0779
2020-04-22,GB,visa,CREDIT,Fleet,INTRA_REGIONAL,16.83,0.1938,0.4004,0.1186
2020-04-22,NL,visa,CREDIT,Commercial,INTER_REGIONAL,96.9,1.4159,2.4782,1.0783
2020-04-18,NL,MasterCard,CREDIT,Corporate,INTRA_REGIONAL,9.72,0.1081,0.2038,0.0958
2020-04-24,NL,MasterCard,CREDIT,Super Premium,INTER_REGIONAL,31.47,0.275,0.562,0.1791
2020-04-19,NL,visa,DEBIT,other,INTRA_REGIONAL,19.93,0.1913,0.3881,0.1326
2020-04-10,NL,MasterCard,CREDIT,other,INTRA_REGIONAL,74.67,0.5624,0.7812,0.4044
2020-04-30,NL,MasterCard,CREDIT,Fleet,INTRA_REGIONAL,17.78,0.1828,0.244,0.1506
2020-04-23,US,visa,CREDIT,Super Premium,DOMESTIC,66.88,0.6254,0.8511,0.3946
2020-04-07,DE,visa,CREDIT,other,INTER_REGIONAL,195.21,2.8745,4.8004,2.3228
2020-04-29,US,visa,CREDIT,Premium,INTER_REGIONAL,110.19,1.1709,2.1938,0.8846
2020-04-16,NL,MasterCard,CREDIT,Purchasing,INTRA_REGIONAL,15.09,0.093,0.1639,0.0617
2020-04-21,US,visa,CREDIT,Purchasing,INTRA_REGIONAL,238.9,1.2478,2.2917,1.0941
2020-04-02,NL,visa,DEBIT,Commercial,INTER_REGIONAL,11.83,0.1774,0.3091,0.107
2020-04-12,NL,MasterCard,CREDIT,Premium,INTER_REGIONAL,10.31,0.0693,0.1281,0.0551
2020-04-06,NL,MasterCard,CREDIT,Premium,DOMESTIC,38.47,0.2243,0.381,0.1609
2020-04-13,NL,visa,CREDIT,Standard,INTRA_REGIONAL,15.88,0.1634,0.2327,0.0988
2020-04-07,US,visa,CREDIT,Standard,INTRA_REGIONAL,15.63,0.2332,0.3326,0.2052
2020-04-12,NL,visa,CREDIT,Premium,INTRA_REGIONAL,18.69,0.1151,0.2372,0.0882
2020-04-03,NL,visa,DEBIT,Super Premium,INTRA_REGIONAL,22.72,0.2386,0.3401,0.2128
2020-04-02,GB,visa,CREDIT,other,INTRA_REGIONAL,27.39,0.2749,0.5743,0.1897
2020-04-02,DE,MasterCard,CREDIT,Standard,INTRA_REGIONAL,15.39,0.1005,0.1673,0.0723
2020-04-27,GB,MasterCard,DEBIT,Premium,INTER_REGIONAL,20.38,0.236,0.4247,0.1528
2020-04-28,US,visa,DEBIT,Super Premium,INTRA_REGIONAL,59.96,0.4451,0.8616,0.3072
2020-04-26,DE,visa,DEBIT,Fleet,INTER_REGIONAL,48.2,0.5923,1.2285,0.4477
2020-04-09,NL,visa,DEBIT,Standard,INTRA_REGIONAL,42.76,0.2835,0.4487,0.2166
2020-04-13,US,visa,DEBIT,Standard,INTRA_REGIONAL,62.36,0.5791,0.8199,0.4882
2020-04-06,NL,visa,DEBIT,Super Premium,INTRA_REGIONAL,95.45,0.9095,1.2877,0.6035
2020-04-27,GB,MasterCard,CREDIT,Premium,INTER_REGIONAL,35.45,0.2527,0.3759,0.2177
2020-04-16,US,MasterCard,CREDIT,Standard,INTER_REGIONAL,21.04,0.3076,0.4837,0.271
2020-04-15,NL,visa,CREDIT,Super Premium,INTER_REGIONAL,5.38,0.0326,0.0607,0.0231
2020-04-22,DE,visa,DEBIT,Standard,INTRA_REGIONAL,35.5,0.4553,0.8762,0.2873
2020-04-13,US,MasterCard,CREDIT,Purchasing,INTER_REGIONAL,6.17,0.0366,0.0521,0.0273
2020-04-26,NL,visa,DEBIT,Purchasing,INTER_REGIONAL,60.48,0.7055,1.0068,0.4995
2020-04-23,NL,visa,CREDIT,Standard,INTRA_REGIONAL,74.7,0.6366,1.2299,0.4854
2020-04-28,NL,visa,DEBIT,Standard,INTER_REGIONAL,10.14,0.1214,0.2533,0.0917
2020-04-11,US,MasterCard,CREDIT,Premium,INTRA_REGIONAL,75.6,0.7318,1.1222,0.4419
2020-04-15,DE,MasterCard,CREDIT,Super Premium,INTRA_REGIONAL,43.68,0.3814,0.5201,0.2835
2020-04-05,GB,MasterCard,DEBIT,Standard,INTRA_REGIONAL,341.67,2.2144,3.8397,1.7985
2020-04-27,NL,MasterCard,DEBIT,other,INTER_REGIONAL,281.6,3.3305,6.512,2.5233
2020-04-11,NL,MasterCard,DEBIT,Commercial,DOMESTIC,81.57,0.9146,1.294,0.7528
2020-04-24,NL,visa,CREDIT,other,INTER_REGIONAL,48.5,0.2525,0.4426,0.1696
2020-04-23,DE,visa,CREDIT,Standard,INTER_REGIONAL,11.19,0.0926,0.1583,0.0675
2020-04-14,US,visa,CREDIT,Standard,INTRA_REGIONAL,9.43,0.0847,0.1442,0.0693
2020-04-22,DE,visa,CREDIT,Premium,INTER_REGIONAL,5.51,0.0296,0.0407,0.0203
2020-04-11,NL,visa,CREDIT,Standard,DOMESTIC,5.35,0.0566,0.1083,0.0374
2020-04-30,DE,MasterCard,DEBIT,Premium,DOMESTIC,99.13,0.53,0.691,0.4474
2020-04-25,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,268.91,3.8572,7.445,2.561
2020-04-19,GB,MasterCard,CREDIT,Standard,INTER_REGIONAL,9.81,0.084,0.1528,0.0597
2020-04-28,NL,MasterCard,CREDIT,Standard,INTER_REGIONAL,14.07,0.2037,0.4276,0.1678
2020-04-23,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,56.81,0.8226,1.3583,0.6031
2020-04-06,NL,MasterCard,DEBIT,Super Premium,DOMESTIC,14.03,0.1189,0.1922,0.0902
2020-04-01,DE,visa,DEBIT,Standard,INTRA_REGIONAL,55.18,0.3052,0.4827,0.2469
2020-04-28,NL,visa,DEBIT,Corporate,INTER_REGIONAL,50.87,0.4086,0.7657,0.2653
2020-04-26,GB,visa,CREDIT,other,INTER_REGIONAL,18.23,0.1682,0.2217,0.101
2020-04-06,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,10.35,0.1169,0.1853,0.082
2020-04-09,NL,MasterCard,DEBIT,Premium,INTER_REGIONAL,9.4,0.1095,0.1667,0.088
2020-04-14,GB,MasterCard,DEBIT,Standard,INTRA_REGIONAL,31.99,0.3307,0.5491,0.2657
2020-04-03,US,MasterCard,DEBIT,Commercial,INTRA_REGIONAL,1.17,0.0064,0.0122,0.0056
2020-04-16,NL,visa,DEBIT,Standard,INTER_REGIONAL,16.74,0.1539,0.309,0.0974
2020-04-29,US,MasterCard,DEBIT,Premium,INTER_REGIONAL,1.91,0.0218,0.0317,0.0158
2020-04-11,NL,MasterCard,DEBIT,Premium,INTER_REGIONAL,23.1,0.2676,0.4324,0.1769
2020-04-05,DE,MasterCard,DEBIT,Standard,DOMESTIC,127.94,1.5129,2.3791,0.995
2020-04-02,US,MasterCard,CREDIT,Standard,INTRA_REGIONAL,93.57,1.2494,1.7398,1.0376
2020-04-29,DE,visa,CREDIT,Premium,INTRA_REGIONAL,19.58,0.1823,0.3412,0.1507
2020-04-05,US,MasterCard,CREDIT,Standard,INTRA_REGIONAL,15.66,0.1815,0.3478,0.15
2020-04-08,DE,visa,DEBIT,Premium,INTER_REGIONAL,2.03,0.0113,0.0202,0.0096
2020-04-17,DE,MasterCard,DEBIT,Premium,INTRA_REGIONAL,137.12,1.9186,2.4971,1.4675
2020-04-20,DE,MasterCard,CREDIT,Standard,INTRA_REGIONAL,6.11,0.0647,0.1229,0.0389
2020-04-16,NL,visa,CREDIT,Super Premium,INTER_REGIONAL,64.56,0.6452,0.9133,0.5765
2020-04-09,NL,visa,DEBIT,Commercial,INTRA_REGIONAL,19.47,0.1955,0.2942,0.1227
2020-04-30,NL,visa,CREDIT,Commercial,INTRA_REGIONAL,8.57,0.0739,0.1056,0.0454
2020-04-07,US,visa,DEBIT,Premium,INTRA_REGIONAL,40.45,0.2601,0.3856,0.19
2020-04-24,NL,visa,CREDIT,other,INTRA_REGIONAL,5.48,0.0335,0.044,0.0263
2020-04-06,NL,MasterCard,DEBIT,Standard,DOMESTIC,240.45,1.3756,2.5294,0.9235
2020-04-14,NL,visa,DEBIT,Commercial,INTER_REGIONAL,10.73,0.0642,0.1001,0.0556
2020-04-02,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,67.64,0.4073,0.7222,0.2646
2020-04-25,NL,visa,CREDIT,Standard,INTRA_REGIONAL,32.37,0.4077,0.6963,0.2823
2020-04-01,DE,MasterCard,DEBIT,Super Premium,INTER_REGIONAL,53.76,0.5813,0.824,0.3983
2020-04-21,NL,MasterCard,DEBIT,Premium,INTRA_REGIONAL,17.73,0.1201,0.1913,0.0751
2020-04-12,DE,visa,DEBIT,Standard,INTER_REGIONAL,15.9,0.1563,0.2572,0.1136
2020-04-23,NL,visa,CREDIT,Premium,INTRA_REGIONAL,16.69,0.099,0.1718,0.0748
2020-04-11,NL,visa,DEBIT,Standard,DOMESTIC,93.34,0.7896,1.4636,0.5415
2020-04-26,US,MasterCard,CREDIT,Standard,DOMESTIC,43.61,0.4278,0.8912,0.3782
2020-04-20,DE,MasterCard,DEBIT,Standard,DOMESTIC,8.92,0.067,0.0914,0.0432
2020-04-12,NL,visa,DEBIT,Premium,INTER_REGIONAL,263.5,2.4074,3.1999,2.0869
2020-04-11,NL,visa,CREDIT,Standard,INTRA_REGIONAL,18.03,0.135,0.2301,0.0987
2020-04-01,NL,visa,DEBIT,Fleet,INTER_REGIONAL,41.0,0.3878,0.5253,0.3262
2020-04-04,NL,MasterCard,DEBIT,other,INTRA_REGIONAL,84.15,0.8431,1.3721,0.5424
2020-04-16,NL,visa,DEBIT,other,INTER_REGIONAL,29.76,0.283,0.5598,0.1902
2020-04-25,US,MasterCard,DEBIT,Standard,DOMESTIC,12.55,0.0668,0.1345,0.0487
2020-04-27,DE,visa,DEBIT,Premium,DOMESTIC,14.02,0.1569,0.3139,0.1081
2020-04-17,NL,visa,DEBIT,Super Premium,INTER_REGIONAL,4.69,0.0641,0.1,0.0509
2020-04-07,NL,visa,DEBIT,Standard,INTRA_REGIONAL,5.35,0.0705,0.1136,0.0525
2020-04-07,GB,visa,CREDIT,Corporate,INTRA_REGIONAL,57.7,0.5965,1.1218,0.4741
2020-04-05,DE,visa,DEBIT,Commercial,INTRA_REGIONAL,14.72,0.1038,0.1913,0.0848
2020-04-11,DE,visa,CREDIT,Standard,INTRA_REGIONAL,78.72,0.5508,0.7216,0.4464
2020-04-22,US,visa,DEBIT,other,INTER_REGIONAL,129.03,1.269,2.5721,0.8668
2020-04-22,DE,visa,CREDIT,Premium,INTER_REGIONAL,72.49,1.0798,2.1107,0.9483
2020-04-28,US,MasterCard,CREDIT,Standard,INTER_REGIONAL,85.27,0.8693,1.4634,0.5407
2020-04-24,NL,visa,CREDIT,Standard,INTRA_REGIONAL,7.88,0.0803,0.1134,0.0616
2020-04-24,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,47.63,0.3078,0.6108,0.2148
2020-04-17,DE,visa,DEBIT,Standard,INTER_REGIONAL,80.02,1.0161,1.9814,0.8501
2020-04-09,DE,MasterCard,DEBIT,Commercial,INTRA_REGIONAL,191.6,2.1955,3.853,1.4042
2020-04-17,NL,visa,CREDIT,Standard,INTER_REGIONAL,85.61,1.1312,2.0686,0.9238
2020-04-13,GB,visa,DEBIT,Premium,INTER_REGIONAL,9.06,0.0556,0.1163,0.0482
2020-04-29,DE,visa,CREDIT,Commercial,INTER_REGIONAL,66.79,0.9217,1.849,0.7544
2020-04-17,NL,MasterCard,CREDIT,Premium,INTRA_REGIONAL,171.43,1.7024,2.9526,1.3874
2020-04-19,GB,visa,DEBIT,Fleet,INTER_REGIONAL,14.78,0.0812,0.1665,0.0624
2020-04-20,DE,visa,DEBIT,Standard,DOMESTIC,59.86,0.5876,1.1069,0.3782
2020-04-30,DE,MasterCard,DEBIT,Commercial,DOMESTIC,38.72,0.1946,0.2879,0.1431
2020-04-20,US,MasterCard,CREDIT,Premium,INTER_REGIONAL,24.15,0.1497,0.2509,0.1057
2020-04-07,US,MasterCard,CREDIT,Standard,DOMESTIC,73.82,1.0863,1.6652,0.789
2020-04-14,US,visa,DEBIT,Purchasing,INTRA_REGIONAL,125.76,1.8826,3.7832,1.2368
2020-04-25,NL,visa,DEBIT,Fleet,DOMESTIC,379.22,4.0391,6.3893,3.1941
2020-04-24,GB,MasterCard,DEBIT,Super Premium,INTER_REGIONAL,69.47,0.9854,1.6974,0.6626
2020-04-26,DE,visa,DEBIT,Corporate,INTER_REGIONAL,26.21,0.338,0.642,0.2954
2020-04-02,GB,MasterCard,CREDIT,Standard,DOMESTIC,48.82,0.5525,1.068,0.3409
2020-04-15,NL,visa,CREDIT,Standard,INTER_REGIONAL,14.48,0.2135,0.3801,0.1658
2020-04-24,NL,MasterCard,CREDIT,Super Premium,DOMESTIC,91.0,0.855,1.1482,0.6581
2020-04-19,NL,visa,DEBIT,Corporate,INTER_REGIONAL,200.35,1.2944,2.2566,0.8641
2020-04-18,US,MasterCard,CREDIT,Commercial,INTRA_REGIONAL,11.67,0.0757,0.1576,0.0486
2020-04-10,US,visa,DEBIT,other,INTER_REGIONAL,7.44,0.0973,0.1759,0.0785
2020-04-18,NL,MasterCard,CREDIT,Commercial,INTRA_REGIONAL,40.12,0.2602,0.3677,0.1881
2020-04-25,DE,visa,DEBIT,Premium,INTRA_REGIONAL,5.1,0.0579,0.106,0.0493
2020-04-15,DE,visa,CREDIT,Standard,INTRA_REGIONAL,86.55,1.2527,2.5579,0.9334
2020-04-02,US,visa,CREDIT,Commercial,DOMESTIC,12.15,0.1723,0.2532,0.109
2020-04-10,NL,MasterCard,DEBIT,other,DOMESTIC,25.48,0.2844,0.4375,0.2465
2020-04-11,NL,MasterCard,DEBIT,Premium,DOMESTIC,27.76,0.2561,0.5206,0.2286
2020-04-01,DE,visa,DEBIT,Standard,INTRA_REGIONAL,33.35,0.2511,0.3287,0.1762
2020-04-14,NL,MasterCard,CREDIT,Premium,INTRA_REGIONAL,227.45,1.6857,2.3947,1.3936
2020-04-19,DE,MasterCard,CREDIT,Premium,INTRA_REGIONAL,114.35,0.8609,1.548,0.6242
2020-04-21,NL,MasterCard,DEBIT,Premium,DOMESTIC,105.63,1.3064,1.909,1.0705
2020-04-26,GB,visa,DEBIT,Standard,DOMESTIC,47.12,0.4275,0.5763,0.2857
2020-04-03,US,MasterCard,CREDIT,Super Premium,INTER_REGIONAL,25.64,0.1367,0.2496,0.0899
2020-04-16,NL,MasterCard,DEBIT,other,INTER_REGIONAL,49.52,0.3506,0.716,0.295
2020-04-27,NL,MasterCard,CREDIT,Super Premium,INTER_REGIONAL,13.86,0.1561,0.2768,0.1058
2020-04-29,NL,MasterCard,DEBIT,Super Premium,DOMESTIC,9.68,0.0517,0.0698,0.0355
2020-04-14,NL,visa,DEBIT,Purchasing,DOMESTIC,40.66,0.2693,0.3774,0.1699
2020-04-30,US,MasterCard,CREDIT,Standard,DOMESTIC,24.34,0.3266,0.6453,0.2477
2020-04-15,NL,MasterCard,CREDIT,other,DOMESTIC,46.79,0.2538,0.4884,0.1586
2020-04-30,US,visa,CREDIT,other,INTRA_REGIONAL,162.45,2.0037,3.3031,1.4146
2020-04-29,DE,visa,CREDIT,Commercial,DOMESTIC,113.26,1.0545,1.8505,0.6687
2020-04-20,NL,visa,CREDIT,Super Premium,INTRA_REGIONAL,23.01,0.3213,0.4778,0.2681
2020-04-19,US,visa,DEBIT,Standard,INTRA_REGIONAL,25.51,0.1652,0.2163,0.1434
2020-04-08,NL,visa,CREDIT,Commercial,INTER_REGIONAL,8.69,0.1186,0.178,0.0931
2020-04-30,GB,visa,DEBIT,Commercial,INTRA_REGIONAL,35.54,0.5292,0.937,0.4602
2020-04-11,DE,MasterCard,CREDIT,Standard,INTER_REGIONAL,56.33,0.6647,1.1777,0.4689
2020-04-27,DE,visa,DEBIT,Commercial,INTER_REGIONAL,96.49,0.8789,1.8054,0.7832
2020-04-19,DE,MasterCard,DEBIT,Purchasing,INTRA_REGIONAL,18.06,0.1564,0.2405,0.1079
2020-04-08,NL,MasterCard,CREDIT,Commercial,INTER_REGIONAL,39.73,0.2762,0.4581,0.1881
2020-04-15,NL,MasterCard,DEBIT,other,INTRA_REGIONAL,37.19,0.5285,0.7624,0.3624
2020-04-09,NL,MasterCard,DEBIT,Commercial,INTRA_REGIONAL,144.0,1.9582,2.8262,1.613
2020-04-10,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,73.04,0.833,1.4663,0.509
2020-04-29,DE,MasterCard,CREDIT,Premium,INTRA_REGIONAL,47.26,0.402,0.8053,0.2794
2020-04-21,NL,visa,CREDIT,Standard,INTER_REGIONAL,57.64,0.4951,0.781,0.385
2020-04-28,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,10.57,0.0971,0.1465,0.0759
2020-04-02,NL,MasterCard,CREDIT,Standard,INTER_REGIONAL,31.37,0.2025,0.3094,0.1335
2020-04-27,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,51.74,0.4815,0.7647,0.3276
2020-04-08,GB,visa,CREDIT,Premium,INTER_REGIONAL,48.14,0.2906,0.4386,0.2119
2020-04-22,DE,visa,CREDIT,Commercial,INTER_REGIONAL,298.27,3.1637,4.5454,2.361
2020-04-29,US,visa,DEBIT,Standard,INTER_REGIONAL,41.04,0.3586,0.7364,0.2749
2020-04-19,NL,MasterCard,CREDIT,Premium,INTRA_REGIONAL,13.6,0.1783,0.3231,0.1434
2020-04-09,DE,MasterCard,DEBIT,Standard,INTRA_REGIONAL,15.15,0.078,0.1195,0.0515
2020-04-13,DE,visa,DEBIT,Standard,INTRA_REGIONAL,61.97,0.4624,0.6058,0.329
2020-04-09,NL,visa,DEBIT,Corporate,INTRA_REGIONAL,70.06,0.8991,1.61,0.7542
2020-04-01,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,122.92,1.0541,1.8787,0.7319
2020-04-17,NL,visa,DEBIT,Commercial,INTER_REGIONAL,10.34,0.0588,0.1033,0.042
2020-04-08,US,visa,DEBIT,Commercial,INTRA_REGIONAL,18.65,0.2014,0.3624,0.1233
2020-04-02,DE,MasterCard,CREDIT,Premium,INTRA_REGIONAL,1347.0,18.6166,33.6871,12.5078
2020-04-08,GB,visa,DEBIT,Fleet,INTER_REGIONAL,9.01,0.096,0.1341,0.0829
2020-04-27,US,MasterCard,DEBIT,other,INTRA_REGIONAL,33.19,0.4002,0.681,0.2439
2020-04-15,NL,visa,CREDIT,Standard,INTRA_REGIONAL,69.64,0.7911,1.3797,0.5834
2020-04-08,DE,MasterCard,CREDIT,Standard,INTRA_REGIONAL,28.57,0.2088,0.2932,0.1337
2020-04-13,NL,MasterCard,CREDIT,Premium,INTER_REGIONAL,20.77,0.2859,0.5633,0.2263
2020-04-01,GB,visa,DEBIT,Premium,INTRA_REGIONAL,2.73,0.0358,0.0604,0.0223
2020-04-14,DE,MasterCard,DEBIT,Standard,INTRA_REGIONAL,19.62,0.1912,0.3115,0.1375
2020-04-02,NL,MasterCard,DEBIT,Premium,INTRA_REGIONAL,61.93,0.5255,0.7143,0.4597
2020-04-03,DE,visa,DEBIT,Premium,INTRA_REGIONAL,6.96,0.1036,0.2016,0.0637
2020-04-26,NL,MasterCard,CREDIT,Corporate,INTRA_REGIONAL,3.49,0.0371,0.0742,0.027
2020-04-26,NL,visa,DEBIT,Fleet,INTRA_REGIONAL,308.56,2.71,4.0963,2.1213
2020-04-09,NL,MasterCard,DEBIT,Super Premium,INTER_REGIONAL,6.83,0.0597,0.1068,0.0508
2020-04-18,NL,visa,DEBIT,Super Premium,DOMESTIC,108.23,1.5711,3.2326,1.3163
2020-04-27,GB,visa,CREDIT,Standard,INTER_REGIONAL,45.61,0.6173,0.8777,0.5489
2020-04-29,NL,MasterCard,CREDIT,Standard,INTER_REGIONAL,24.38,0.2776,0.5405,0.1953
2020-04-18,DE,visa,DEBIT,Standard,INTRA_REGIONAL,11.1,0.0609,0.1258,0.0405
2020-04-14,GB,visa,DEBIT,Purchasing,DOMESTIC,92.79,1.0412,1.4676,0.6251
2020-04-01,NL,MasterCard,CREDIT,other,INTRA_REGIONAL,58.56,0.3641,0.549,0.3236
2020-04-17,NL,visa,DEBIT,Standard,DOMESTIC,57.92,0.3126,0.5859,0.2542
2020-04-28,GB,visa,DEBIT,Purchasing,INTER_REGIONAL,124.65,1.3721,2.6144,1.0621
2020-04-24,NL,visa,CREDIT,Commercial,INTER_REGIONAL,34.84,0.2287,0.3156,0.1676
2020-04-26,US,MasterCard,CREDIT,other,INTRA_REGIONAL,9.17,0.1175,0.1971,0.0748
2020-04-25,NL,MasterCard,CREDIT,Standard,INTER_REGIONAL,81.53,1.2095,2.1452,1.0257
2020-04-21,NL,visa,DEBIT,Commercial,INTER_REGIONAL,16.72,0.1201,0.2312,0.0762
2020-04-26,DE,MasterCard,CREDIT,Commercial,INTRA_REGIONAL,49.19,0.667,1.2698,0.5807
2020-04-10,NL,MasterCard,CREDIT,Premium,INTER_REGIONAL,380.32,3.4984,6.4381,2.6116
2020-04-25,NL,visa,DEBIT,Premium,INTER_REGIONAL,20.06,0.2575,0.4565,0.1879
2020-04-20,GB,MasterCard,CREDIT,Standard,INTRA_REGIONAL,51.49,0.2965,0.614,0.2625
2020-04-22,NL,MasterCard,DEBIT,other,INTRA_REGIONAL,3.63,0.0228,0.0351,0.0194
2020-04-02,GB,MasterCard,DEBIT,Standard,INTER_REGIONAL,22.15,0.2884,0.5553,0.1743
2020-04-16,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,18.0,0.1975,0.3623,0.176
2020-04-19,NL,MasterCard,CREDIT,Super Premium,INTRA_REGIONAL,15.05,0.0775,0.1621,0.0473
2020-04-07,NL,visa,DEBIT,Corporate,INTRA_REGIONAL,15.38,0.0959,0.1549,0.0647
2020-04-18,GB,visa,CREDIT,Standard,INTRA_REGIONAL,11.27,0.1373,0.2102,0.0855
2020-04-22,US,visa,CREDIT,Standard,INTER_REGIONAL,63.97,0.6359,1.0565,0.5529
2020-04-18,US,MasterCard,DEBIT,Standard,INTER_REGIONAL,20.03,0.1364,0.2623,0.1004
2020-04-10,NL,MasterCard,DEBIT,Commercial,DOMESTIC,27.04,0.1747,0.3512,0.1287
2020-04-25,US,MasterCard,CREDIT,Corporate,INTER_REGIONAL,99.86,0.6056,0.9336,0.4216
2020-04-04,DE,MasterCard,DEBIT,Super Premium,INTRA_REGIONAL,43.68,0.503,1.0176,0.4014
2020-04-28,NL,visa,DEBIT,Super Premium,INTRA_REGIONAL,19.43,0.1779,0.297,0.13
2020-04-08,NL,MasterCard,DEBIT,Commercial,INTER_REGIONAL,21.56,0.1965,0.3471,0.1629
2020-04-30,US,visa,DEBIT,Premium,INTER_REGIONAL,3.61,0.0506,0.0896,0.0421
2020-04-13,NL,visa,DEBIT,Standard,INTRA_REGIONAL,31.04,0.3763,0.6327,0.3339
2020-04-18,NL,MasterCard,DEBIT,Premium,INTRA_REGIONAL,13.96,0.1599,0.3151,0.1075
2020-04-24,DE,MasterCard,DEBIT,Premium,DOMESTIC,350.06,3.799,6.4306,2.7894
2020-04-11,DE,MasterCard,CREDIT,Standard,INTRA_REGIONAL,30.01,0.3238,0.5348,0.1963
2020-04-06,NL,visa,CREDIT,Premium,DOMESTIC,68.52,0.7014,1.4074,0.5221
2020-04-18,GB,visa,CREDIT,other,INTRA_REGIONAL,5.88,0.0382,0.0503,0.0273
2020-04-21,NL,visa,DEBIT,Purchasing,DOMESTIC,6.53,0.0772,0.1434,0.0642
2020-04-07,GB,MasterCard,DEBIT,Super Premium,INTRA_REGIONAL,43.67,0.2291,0.4643,0.2005
2020-04-01,US,MasterCard,DEBIT,other,INTRA_REGIONAL,6.88,0.0728,0.1183,0.048
2020-04-22,US,MasterCard,CREDIT,Commercial,INTRA_REGIONAL,12.28,0.1675,0.304,0.1068
2020-04-14,US,MasterCard,CREDIT,Fleet,DOMESTIC,32.0,0.2237,0.3999,0.18
2020-04-03,DE,MasterCard,CREDIT,Standard,INTER_REGIONAL,20.45,0.2957,0.5215,0.1902
2020-04-11,NL,MasterCard,DEBIT,Standard,DOMESTIC,105.32,0.7088,1.2795,0.4732
2020-04-21,DE,visa,DEBIT,Standard,DOMESTIC,34.12,0.1934,0.2759,0.1707
2020-04-08,NL,visa,CREDIT,Standard,DOMESTIC,95.38,0.8117,1.1321,0.5109
2020-04-16,US,MasterCard,CREDIT,Standard,INTRA_REGIONAL,3.67,0.0426,0.0819,0.0367
2020-04-01,US,visa,CREDIT,Fleet,INTRA_REGIONAL,89.51,0.9381,1.5701,0.834
2020-04-04,DE,MasterCard,CREDIT,Fleet,INTER_REGIONAL,3.14,0.0352,0.0585,0.0298
2020-04-05,GB,visa,DEBIT,other,INTRA_REGIONAL,25.66,0.2918,0.5307,0.1774
2020-04-30,DE,MasterCard,CREDIT,Premium,INTRA_REGIONAL,55.69,0.3458,0.5874,0.2113
2020-04-24,NL,MasterCard,DEBIT,Standard,DOMESTIC,47.62,0.2617,0.4776,0.1886
2020-04-24,NL,visa,CREDIT,Corporate,INTER_REGIONAL,47.29,0.6635,1.2702,0.5086
2020-04-09,GB,visa,DEBIT,other,DOMESTIC,27.05,0.2656,0.5329,0.1796
2020-04-06,NL,visa,CREDIT,Premium,INTER_REGIONAL,39.15,0.5751,0.8095,0.4809
2020-04-22,NL,visa,DEBIT,Premium,INTRA_REGIONAL,19.58,0.1691,0.3097,0.1238
2020-04-10,NL,visa,CREDIT,Standard,INTRA_REGIONAL,34.77,0.2733,0.4849,0.1818
2020-04-22,DE,visa,DEBIT,Commercial,INTRA_REGIONAL,152.97,1.3049,2.1165,0.8017
2020-04-09,NL,MasterCard,CREDIT,Corporate,INTER_REGIONAL,36.34,0.2518,0.5147,0.1677
2020-04-14,NL,visa,DEBIT,Standard,DOMESTIC,52.93,0.5267,0.8686,0.4244
2020-04-06,DE,MasterCard,CREDIT,Commercial,INTER_REGIONAL,25.46,0.2347,0.4825,0.184
2020-04-29,DE,MasterCard,CREDIT,Commercial,INTRA_REGIONAL,62.86,0.7624,1.2248,0.5502
2020-04-14,NL,MasterCard,CREDIT,other,INTER_REGIONAL,11.44,0.1167,0.1635,0.0701
2020-04-07,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,72.12,0.4104,0.573,0.3617
2020-04-24,NL,MasterCard,CREDIT,other,INTRA_REGIONAL,80.65,0.7114,1.2952,0.5343
2020-04-06,NL,MasterCard,CREDIT,Corporate,INTRA_REGIONAL,8.3,0.123,0.2135,0.101
2020-04-12,DE,MasterCard,CREDIT,Super Premium,INTRA_REGIONAL,62.17,0.7563,1.0019,0.5241
2020-04-04,DE,MasterCard,CREDIT,Purchasing,DOMESTIC,37.66,0.2085,0.3384,0.1746
2020-04-25,NL,visa,DEBIT,Super Premium,INTRA_REGIONAL,85.23,0.8227,1.6868,0.5368
2020-04-30,DE,MasterCard,CREDIT,Standard,INTER_REGIONAL,138.55,1.4474,1.8841,1.1363
